"","ASV_id","merged_taxon","total_read","group","taxon1","taxon2","taxon3","taxon4","taxon5","mean_similarity","HR04_01","HR04_02","HR04_03","HR04_04","HR07_01","HR07_02","HR07_03","HR07_04","IS01_01","IS01_02","IS01_03","IS01_04","IS02_01","IS02_02","IS02_03","IS02_04","KH01_01","KH01_02","KH01_03","KH01_04","KH02_01","KH02_02","KH02_03","KH02_04","KH03_01","KH03_02","KH03_03","KH03_04","KH05_01","KH05_02","KH05_03","KH07_01","KH07_02","KH07_04","KH08_04","KH09_01","KH09_02","KH09_03","KH09_04","KH10_01","KH10_02","KH10_03","KH10_04","KV01_01","KV01_02","KV01_03","KV01_04","NC01_01","NC01_02","NC01_03","NC01_04","NS01_01","NS01_02","NS01_03","NS01_04","NS02_02","NS02_03","NS02_04","NS04_01","NS04_02","NS04_03","NS04_04","NS06_01","NS06_02","NS06_03","NS06_04","NS10_01","NS10_02","NS10_03","NS10_04","NS12_01","NS12_02","NS12_03","NS12_04","NS38_01","NS38_02","NS38_03","NS38_04","NS43_01","NS43_02","NS43_03","NS43_04","NS45_01","NS45_02","NS45_03","NS45_04","NS47_04"
"64","ASV155","Monothalamea;ENFOR2_XX_sp",5912,"benthic","Monothalamea","ENFOR2","ENFOR2_X","ENFOR2_XX","ENFOR2_XX_sp",0.992,0,0,0,22,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,0,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,39,2,1,43,118,0,0,0,4128,0,100,146,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"65","ASV1575","Monothalamea;Monothalamea_XXX_sp",166,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","ASV1576","Globothalamea;Textulariida_XX_sp",161,"benthic","Globothalamea","Textulariida","Textulariida_X","Textulariida_XX","Textulariida_XX_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,44,0,0,0,3,0,0,0,2,4
"67","ASV158","Monothalamea;Psammophaga_sp",5098,"benthic","Monothalamea","CladeE","Psammophagidae","Psammophaga","Psammophaga_sp",0.986,0,0,0,842,0,0,0,146,0,0,0,1839,346,0,0,23,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,35,0,0,503,0,0,4,210,0,26,396,83,0,0,0,416,0,0,0,163,0,0,0,0,0,0,0,5,0,0,0,13,0
"68","ASV160","Monothalamea;Nemogullmia_sp",4163,"benthic","Monothalamea","CladeG","Shepheardellidae","Nemogullmia","Nemogullmia_sp",0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,90,0,0,3203,174,0,0,27,0,0
"69","ASV1605","Monothalamea;Gloiogullmia_sp",117,"benthic","Monothalamea","CladeC","CladeC_X","Gloiogullmia","Gloiogullmia_sp",0.977,0,0,0,5,0,0,0,0,0,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","ASV1607","Globothalamea;Reophax_dentaliniformis",159,"benthic","Globothalamea","Textulariida","Reophacidae","Reophax","Reophax_dentaliniformis",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"71","ASV161","Monothalamea;ENFOR3_XX_sp",4692,"benthic","Monothalamea","ENFOR3","ENFOR3_X","ENFOR3_XX","ENFOR3_XX_sp",0.973,0,0,0,73,0,0,0,26,0,0,0,0,0,0,0,159,0,0,0,173,0,0,0,224,0,0,0,468,0,0,0,0,0,183,0,0,0,0,0,0,0,0,174,0,0,0,127,0,0,0,283,0,0,0,504,0,0,30,0,0,0,375,0,0,0,49,0,0,0,365,0,0,0,40,0,0,0,0,0,0,0,968,0,0,0,201,270
"72","ASV1616","Monothalamea;CladeC_XX_sp",138,"benthic","Monothalamea","CladeC","CladeC_X","CladeC_XX","CladeC_XX_sp",0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"73","ASV162","Monothalamea;ENFOR3_XX_sp",5471,"benthic","Monothalamea","ENFOR3","ENFOR3_X","ENFOR3_XX","ENFOR3_XX_sp",0.973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,296,632,0,0,0,2557,0,0,0,154,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,890,0,0,79,0,0,0,73,0,188
"74","ASV1620","Monothalamea;ENFOR2_XX_sp",237,"benthic","Monothalamea","ENFOR2","ENFOR2_X","ENFOR2_XX","ENFOR2_XX_sp",0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,58,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"75","ASV163","Monothalamea;Monothalamea_XXX_sp",4803,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.992,0,0,0,30,0,0,0,6,0,0,0,22,0,0,0,1,0,1,9,357,0,1,0,0,0,0,0,0,215,0,0,0,0,1,2,0,0,0,1,0,0,0,21,0,0,7,968,0,0,4,0,0,0,0,4,0,0,2003,0,0,0,5,0,0,0,13,0,0,0,661,0,0,0,236,0,0,0,1,0,0,0,0,0,0,0,98,136
"76","ASV164","Monothalamea;Nemogullmia_sp",3407,"benthic","Monothalamea","CladeG","Shepheardellidae","Nemogullmia","Nemogullmia_sp",0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,223,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,2,0,0,9,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,2174,0,0,0,22,0
"77","ASV1643","Monothalamea;Pelosina_sp",123,"benthic","Monothalamea","CladeB","CladeB_X","Pelosina","Pelosina_sp",0.992,0,0,0,9,0,0,0,13,0,4,2,26,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","ASV1649","Monothalamea;Leannia_sp",132,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Leannia","Leannia_sp",1,0,0,0,11,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0
"79","ASV1659","Monothalamea;Nemogullmia_sp",79,"benthic","Monothalamea","CladeG","Shepheardellidae","Nemogullmia","Nemogullmia_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
"80","ASV166","Monothalamea;CladeY_XX_sp",5526,"benthic","Monothalamea","CladeY","CladeY_X","CladeY_XX","CladeY_XX_sp",0.99,0,0,0,2863,0,0,0,775,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","ASV1692","Globothalamea;Hyalinea_balthica",150,"benthic","Globothalamea","Rotaliida","Planulinidae","Hyalinea","Hyalinea_balthica",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","ASV17","Monothalamea;Toxisarcon_sp",61912,"benthic","Monothalamea","CladeC","CladeC_X","Toxisarcon","Toxisarcon_sp",1,17,8,5,34,6,4,17,232,248,1899,17,0,0,758,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9291,0,1,0,0,26079,22408,497,0,58,43,4,0,220,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"83","ASV172","Monothalamea;Micrometula_sp",4508,"benthic","Monothalamea","CladeBM","CladeBM_X","Micrometula","Micrometula_sp",0.992,71,592,167,222,0,296,677,391,0,297,364,297,0,8,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,116,0,0,0,20,0,0,0,967,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","ASV1724","Monothalamea;CladeV_XX_sp",112,"benthic","Monothalamea","CladeV","CladeV_X","CladeV_XX","CladeV_XX_sp",0.984,0,0,0,8,0,0,0,10,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","ASV1740","Monothalamea;Pilulina_argentea",101,"benthic","Monothalamea","CladeC","CladeC_X","Pilulina","Pilulina_argentea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","ASV176","Monothalamea;ENFOR2_XX_sp",4338,"benthic","Monothalamea","ENFOR2","ENFOR2_X","ENFOR2_XX","ENFOR2_XX_sp",0.975,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,4143,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","ASV1775","Monothalamea;CladeV_XX_sp",59,"benthic","Monothalamea","CladeV","CladeV_X","CladeV_XX","CladeV_XX_sp",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,6,4,0
"88","ASV1776","Monothalamea;ENFOR7_XX_sp",118,"benthic","Monothalamea","ENFOR7","ENFOR7_X","ENFOR7_XX","ENFOR7_XX_sp",1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,48
"89","ASV1785","Globothalamea;Cassidulina_laevigata",125,"benthic","Globothalamea","Rotaliida","Cassidulinidae","Cassidulina","Cassidulina_laevigata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"90","ASV1786","Globothalamea;Epistominella_exigua",165,"benthic","Globothalamea","Rotaliida","Pseudoparrellidae","Epistominella","Epistominella_exigua",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
"91","ASV1788","Globothalamea;Textulariida_XX_sp",146,"benthic","Globothalamea","Textulariida","Textulariida_X","Textulariida_XX","Textulariida_XX_sp",0.993,0,0,0,62,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","ASV1789","Monothalamea;CladeB_XX_sp",119,"benthic","Monothalamea","CladeB","CladeB_X","CladeB_XX","CladeB_XX_sp",0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,16,0,0,0,6,0,0,10,8,0
"93","ASV1796","Monothalamea;Leannia_sp",61,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Leannia","Leannia_sp",0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
"94","ASV1799","Globothalamea;Textulariida_XX_sp",113,"benthic","Globothalamea","Textulariida","Textulariida_X","Textulariida_XX","Textulariida_XX_sp",0.986,0,0,0,35,0,0,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,6,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"95","ASV18","Monothalamea;",59063,"benthic","Monothalamea","CladeY","CladeY_X","","",1,0,0,0,12149,0,0,0,20183,0,4958,0,2114,0,1750,0,0,150,0,0,0,0,0,0,47,0,0,0,56,0,34,0,0,0,78,0,0,0,277,0,6,0,0,2028,0,0,0,994,30,4,0,0,0,0,0,0,0,0,1587,0,0,0,1284,0,0,348,6479,0,0,0,1602,0,66,24,779,0,0,0,0,0,0,0,0,32,0,0,0,2004
"96","ASV1803","Monothalamea;Monothalamea_XXX_sp",106,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","ASV1823","Monothalamea;Shepheardellidae_X_sp",113,"benthic","Monothalamea","CladeG","Shepheardellidae","Shepheardellidae_X","Shepheardellidae_X_sp",0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","ASV186","Globothalamea;",4708,"benthic","Globothalamea","Rotaliida","Stainforthiidae","","",1,0,0,0,10,0,0,0,13,0,0,0,0,0,0,0,89,0,0,0,39,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,913,59,505,2245,0,0,8,131,0,1,0,576,0,0,0,45,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,15,0,0,0,12,0,0,0,0,23
"99","ASV1861","Monothalamea;Nujappikia_idaliae",96,"benthic","Monothalamea","CladeY","CladeY_X","Nujappikia","Nujappikia_idaliae",0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,24,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","ASV1874","Globothalamea;Buccella_sp",87,"benthic","Globothalamea","Rotaliida","Notorotaliidae","Buccella","Buccella_sp",0.992,0,1,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","ASV1878","Monothalamea;CladeG_XX_sp",136,"benthic","Monothalamea","CladeG","CladeG_X","CladeG_XX","CladeG_XX_sp",0.979,0,0,0,31,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,5,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","ASV1881","Monothalamea;Hippocrepinella_sp",171,"benthic","Monothalamea","CladeD","Hippocrepinellidae","Hippocrepinella","Hippocrepinella_sp",0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","ASV1882","Monothalamea;Hippocrepina_indivisa",114,"benthic","Monothalamea","CladeC","Hippocrepinidae","Hippocrepina","Hippocrepina_indivisa",1,0,2,3,3,1,2,8,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,67,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","ASV1886","Globothalamea;Cassidulina_sp",72,"benthic","Globothalamea","Rotaliida","Cassidulinidae","Cassidulina","Cassidulina_sp",0.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,0,10
"105","ASV1902","Monothalamea;Shepheardellidae_X_sp",74,"benthic","Monothalamea","CladeG","Shepheardellidae","Shepheardellidae_X","Shepheardellidae_X_sp",0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","ASV1903","Monothalamea;Psammophaga_sp",182,"benthic","Monothalamea","CladeE","Psammophagidae","Psammophaga","Psammophaga_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,109,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","ASV1919","Monothalamea;CladeC_XX_sp",130,"benthic","Monothalamea","CladeC","CladeC_X","CladeC_XX","CladeC_XX_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,14,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","ASV1940","Monothalamea;CladeG_XX_sp",105,"benthic","Monothalamea","CladeG","CladeG_X","CladeG_XX","CladeG_XX_sp",0.983,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,3,23,0,0,0,13,0,0,0,2,0,0,1,18,0,0,2,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,5,0
"109","ASV1971","Monothalamea;Hippocrepinella_sp",76,"benthic","Monothalamea","CladeD","Hippocrepinellidae","Hippocrepinella","Hippocrepinella_sp",0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,52
"110","ASV2006","Globothalamea;Discanomalina_coronata",109,"benthic","Globothalamea","Rotaliida","Rosalinidae","Discanomalina","Discanomalina_coronata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,6,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,36,0,0
"111","ASV2013","Monothalamea;Monothalamea_XXX_sp",118,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","ASV2017","Monothalamea;Monothalamea_XXX_sp",158,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","ASV2027","Monothalamea;Monothalamea_XXX_sp",160,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","ASV2069","Globothalamea;",112,"benthic","Globothalamea","Textulariida","Ammosphaeroidinidae","","",1,18,4,0,0,23,0,0,0,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","ASV2071","Monothalamea;ENFOR7_XX_sp",92,"benthic","Monothalamea","ENFOR7","ENFOR7_X","ENFOR7_XX","ENFOR7_XX_sp",0.993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","ASV2082","Monothalamea;Monothalamea_XXX_sp",57,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
